seg,stationid,lat,lon,chla_ugl,salinity_ppt,date
Old Tampa Bay,60,27.9899005,-82.63159939,23.2,17.9,1976-08-01
Old Tampa Bay,46,27.99040029,-82.65930169,27.5,20.6,1976-08-01
Old Tampa Bay,61,27.96870039,-82.56210319,55.2,19.2,1976-08-01
Old Tampa Bay,38,27.8817996,-82.57749929,32.5,23.5,1976-08-01
Old Tampa Bay,41,27.9374008,-82.5650024,15.7,24.2,1976-08-01
Old Tampa Bay,68,27.8519001,-82.58080289,30.4,23.5,1976-08-01
Old Tampa Bay,47,27.97260089,-82.62020109,18,22.7,1976-08-01
Old Tampa Bay,62,27.9699993,-82.57430259,25.7,19.9,1976-08-01
Old Tampa Bay,50,27.91850089,-82.5379028,21.2,23.5,1976-08-01
Old Tampa Bay,36,27.85580059,-82.55329889,17.2,24.2,1976-08-01
Old Tampa Bay,40,27.9291,-82.58730309,18.3,22.7,1976-08-01
Old Tampa Bay,51,27.8901996,-82.54879759,20.9,24.2,1976-08-01
Old Tampa Bay,65,27.94560049,-82.6942977,25.3,21.3,1976-08-01
Old Tampa Bay,67,27.9001998,-82.59200279,17.5,22,1976-08-01
Old Tampa Bay,63,27.9675998,-82.57599629,27.3,22.7,1976-08-01
Old Tampa Bay,64,27.9794006,-82.6832962,16.2,20.6,1976-08-01
Old Tampa Bay,66,27.92779919,-82.63970179,41.7,22,1976-08-01
Lower Tampa Bay,25,27.66270059,-82.66789999,17.6,30.5,1976-08-01
Lower Tampa Bay,23,27.6660003,-82.59919729,12.4,31.3,1976-08-01
Lower Tampa Bay,90,27.6259994,-82.5914993,9.8,31.3,1976-08-01
Lower Tampa Bay,24,27.5883998,-82.6193008,10.7,30.5,1976-08-01
Lower Tampa Bay,93,27.57889929,-82.74410239,7.4,34.9,1976-08-01
Lower Tampa Bay,94,27.61000059,-82.78320309,11.3,34.9,1976-08-01
Lower Tampa Bay,91,27.62789909,-82.64150229,14.8,32.7,1976-08-01
Lower Tampa Bay,92,27.5736999,-82.686798,12.7,34.9,1976-08-01
Lower Tampa Bay,95,27.61120029,-82.69470209,10.1,34.2,1976-08-01
Lower Tampa Bay,96,27.6378002,-82.6910018,16.6,32,1976-08-01
Hillsborough Bay,8,27.8523998,-82.40930169,24.2,29,1977-08-01
Hillsborough Bay,7,27.85889999,-82.4685974,33.8,29.8,1977-08-01
Hillsborough Bay,80,27.80960079,-82.44599909,17,31.2,1977-08-01
Hillsborough Bay,52,27.8969993,-82.4382019,29,29,1977-08-01
Hillsborough Bay,55,27.84930029,-82.43139639,20.4,29.8,1977-08-01
Hillsborough Bay,6,27.8892993,-82.47740169,33.8,29.8,1977-08-01
Hillsborough Bay,70,27.9088993,-82.46320339,38.1,29,1977-08-01
Hillsborough Bay,44,27.9237003,-82.4806976,36.9,29.8,1977-08-01
Hillsborough Bay,73,27.82810019,-82.41310109,23.8,30.5,1977-08-01
Hillsborough Bay,71,27.8764991,-82.4138031,27.7,29,1977-08-01
Middle Tampa Bay,11,27.81290049,-82.478897,16.5,31.2,1977-08-01
Middle Tampa Bay,13,27.8118,-82.52320089,9.6,32,1977-08-01
Middle Tampa Bay,32,27.7931995,-82.5707015,17.9,32.7,1977-08-01
Middle Tampa Bay,14,27.7779998,-82.5203018,7.1,32.7,1977-08-01
Middle Tampa Bay,16,27.7238006,-82.5337982,8.1,33.5,1977-08-01
Middle Tampa Bay,82,27.75110049,-82.5718002,4.8,32,1977-08-01
Middle Tampa Bay,33,27.8260993,-82.56749719,22.4,31.3,1977-08-01
Middle Tampa Bay,19,27.6933994,-82.55590049,9.7,34.2,1977-08-01
Middle Tampa Bay,28,27.70840069,-82.60919949,5.7,32.7,1977-08-01
Middle Tampa Bay,81,27.7812995,-82.4740982,12.5,32.7,1977-08-01
Middle Tampa Bay,84,27.72899999,-82.49870299,22.4,32,1977-08-01
Middle Tampa Bay,9,27.78650089,-82.4272003,20.9,32,1977-08-01
Old Tampa Bay,66,27.92779919,-82.63970179,24.1,31.3,1977-08-01
Old Tampa Bay,67,27.9001998,-82.59200279,22.7,31.3,1977-08-01
Old Tampa Bay,68,27.8519001,-82.58080289,21.5,30.5,1977-08-01
Old Tampa Bay,63,27.9675998,-82.57599629,16.5,30.5,1977-08-01
Old Tampa Bay,40,27.9291,-82.58730309,17.2,31.3,1977-08-01
Old Tampa Bay,65,27.94560049,-82.6942977,81.8,30.5,1977-08-01
Old Tampa Bay,46,27.99040029,-82.65930169,36.8,30.5,1977-08-01
Old Tampa Bay,60,27.9899005,-82.63159939,18.7,31.3,1977-08-01
Old Tampa Bay,47,27.97260089,-82.62020109,18.1,31.3,1977-08-01
Old Tampa Bay,36,27.85580059,-82.55329889,11.4,31.3,1977-08-01
Old Tampa Bay,62,27.9699993,-82.57430259,33.8,29.8,1977-08-01
Old Tampa Bay,50,27.91850089,-82.5379028,15.2,31.3,1977-08-01
Old Tampa Bay,51,27.8901996,-82.54879759,14,30.5,1977-08-01
Old Tampa Bay,41,27.9374008,-82.5650024,11.7,30.5,1977-08-01
Old Tampa Bay,38,27.8817996,-82.57749929,18.9,31.3,1977-08-01
Old Tampa Bay,61,27.96870039,-82.56210319,46.1,29.8,1977-08-01
Old Tampa Bay,64,27.9794006,-82.6832962,42.2,30.5,1977-08-01
Lower Tampa Bay,24,27.5883998,-82.6193008,4.8,35.8,1977-08-01
Lower Tampa Bay,23,27.6660003,-82.59919729,3.7,34.9,1977-08-01
Lower Tampa Bay,25,27.66270059,-82.66789999,8.7,35.7,1977-08-01
Lower Tampa Bay,92,27.5736999,-82.686798,3.3,36.4,1977-08-01
Lower Tampa Bay,94,27.61000059,-82.78320309,3.1,37.2,1977-08-01
Lower Tampa Bay,95,27.61120029,-82.69470209,3.6,37.2,1977-08-01
Lower Tampa Bay,96,27.6378002,-82.6910018,7.4,34.9,1977-08-01
Lower Tampa Bay,91,27.62789909,-82.64150229,3.8,35.7,1977-08-01
Lower Tampa Bay,90,27.6259994,-82.5914993,4.4,36.5,1977-08-01
Lower Tampa Bay,93,27.57889929,-82.74410239,2.8,36.4,1977-08-01
Hillsborough Bay,44,27.9237003,-82.4806976,33.9,14.5,1978-08-01
Hillsborough Bay,71,27.8764991,-82.4138031,13.2,19.2,1978-08-01
Hillsborough Bay,52,27.8969993,-82.4382019,16.2,19.9,1978-08-01
Hillsborough Bay,8,27.8523998,-82.40930169,9.8,16.5,1978-08-01
Hillsborough Bay,55,27.84930029,-82.43139639,15.9,19.2,1978-08-01
Hillsborough Bay,73,27.82810019,-82.41310109,26.1,19.9,1978-08-01
Hillsborough Bay,6,27.8892993,-82.47740169,16.5,16.5,1978-08-01
Hillsborough Bay,7,27.85889999,-82.4685974,22.3,16.5,1978-08-01
Hillsborough Bay,70,27.9088993,-82.46320339,18.7,15.9,1978-08-01
Hillsborough Bay,80,27.80960079,-82.44599909,16.7,19.9,1978-08-01
Middle Tampa Bay,11,27.81290049,-82.478897,23,17.9,1978-08-01
Middle Tampa Bay,13,27.8118,-82.52320089,10.1,22.7,1978-08-01
Middle Tampa Bay,14,27.7779998,-82.5203018,7.8,22,1978-08-01
Middle Tampa Bay,32,27.7931995,-82.5707015,9.9,24.1,1978-08-01
Middle Tampa Bay,33,27.8260993,-82.56749719,8,23.4,1978-08-01
Middle Tampa Bay,16,27.7238006,-82.5337982,5.8,26.95,1978-08-01
Middle Tampa Bay,19,27.6933994,-82.55590049,7.4,28.4,1978-08-01
Middle Tampa Bay,28,27.70840069,-82.60919949,6.7,29.5,1978-08-01
Middle Tampa Bay,9,27.78650089,-82.4272003,23.5,21.4,1978-08-01
Middle Tampa Bay,81,27.7812995,-82.4740982,11.3,21.4,1978-08-01
Middle Tampa Bay,82,27.75110049,-82.5718002,8.45,28.05,1978-08-01
Middle Tampa Bay,84,27.72899999,-82.49870299,9.55,24.8,1978-08-01
Old Tampa Bay,47,27.97260089,-82.62020109,9.8,22.6,1978-08-01
Old Tampa Bay,36,27.85580059,-82.55329889,12.8,23.4,1978-08-01
Old Tampa Bay,51,27.8901996,-82.54879759,10.4,24.1,1978-08-01
Old Tampa Bay,61,27.96870039,-82.56210319,9.3,21.4,1978-08-01
Old Tampa Bay,46,27.99040029,-82.65930169,9.8,19.9,1978-08-01
Old Tampa Bay,63,27.9675998,-82.57599629,7.4,24.1,1978-08-01
Old Tampa Bay,38,27.8817996,-82.57749929,10.5,24.1,1978-08-01
Old Tampa Bay,64,27.9794006,-82.6832962,9.4,19.2,1978-08-01
Old Tampa Bay,50,27.91850089,-82.5379028,7.7,24.8,1978-08-01
Old Tampa Bay,41,27.9374008,-82.5650024,8.6,24.8,1978-08-01
Old Tampa Bay,60,27.9899005,-82.63159939,8.9,22.7,1978-08-01
Old Tampa Bay,40,27.9291,-82.58730309,9.1,24.1,1978-08-01
Old Tampa Bay,67,27.9001998,-82.59200279,9.6,24.1,1978-08-01
Old Tampa Bay,65,27.94560049,-82.6942977,8.6,22.7,1978-08-01
Old Tampa Bay,68,27.8519001,-82.58080289,9.8,24.1,1978-08-01
Old Tampa Bay,66,27.92779919,-82.63970179,15.1,22.7,1978-08-01
Lower Tampa Bay,25,27.66270059,-82.66789999,10.6,30.95,1978-08-01
Lower Tampa Bay,23,27.6660003,-82.59919729,5.2,31.65,1978-08-01
Lower Tampa Bay,24,27.5883998,-82.6193008,5.6,29.85,1978-08-01
Lower Tampa Bay,92,27.5736999,-82.686798,5.95,33.5,1978-08-01
Lower Tampa Bay,93,27.57889929,-82.74410239,5.15,34.2,1978-08-01
Lower Tampa Bay,94,27.61000059,-82.78320309,4.2,34.9,1978-08-01
Lower Tampa Bay,91,27.62789909,-82.64150229,5.45,33.5,1978-08-01
Lower Tampa Bay,96,27.6378002,-82.6910018,7.5,32,1978-08-01
Lower Tampa Bay,95,27.61120029,-82.69470209,4.5,33.5,1978-08-01
Lower Tampa Bay,90,27.6259994,-82.5914993,6.3,30.2,1978-08-01
Hillsborough Bay,80,27.80960079,-82.44599909,18,25.5,1979-08-01
Hillsborough Bay,52,27.8969993,-82.4382019,17.7,21.4,1979-08-01
Hillsborough Bay,55,27.84930029,-82.43139639,27,23.5,1979-08-01
Hillsborough Bay,44,27.9237003,-82.4806976,26.4,17.9,1979-08-01
Hillsborough Bay,70,27.9088993,-82.46320339,20.6,10.6,1979-08-01
Hillsborough Bay,8,27.8523998,-82.40930169,4.7,22,1979-08-01
Hillsborough Bay,7,27.85889999,-82.4685974,22.5,22,1979-08-01
Hillsborough Bay,6,27.8892993,-82.47740169,24.1,20.6,1979-08-01
Hillsborough Bay,71,27.8764991,-82.4138031,42.3,21.4,1979-08-01
Hillsborough Bay,73,27.82810019,-82.41310109,27.2,24.1,1979-08-01
Middle Tampa Bay,11,27.81290049,-82.478897,23.6,22.7,1979-08-01
Middle Tampa Bay,13,27.8118,-82.52320089,29.6,25.5,1979-08-01
Middle Tampa Bay,28,27.70840069,-82.60919949,12.5,30.2,1979-08-01
Middle Tampa Bay,14,27.7779998,-82.5203018,14.3,26.2,1979-08-01
Middle Tampa Bay,16,27.7238006,-82.5337982,7.75,29.1,1979-08-01
Middle Tampa Bay,33,27.8260993,-82.56749719,14.2,27.7,1979-08-01
Middle Tampa Bay,19,27.6933994,-82.55590049,8,30.6,1979-08-01
Middle Tampa Bay,9,27.78650089,-82.4272003,17.2,25.5,1979-08-01
Middle Tampa Bay,32,27.7931995,-82.5707015,17.6,27.7,1979-08-01
Middle Tampa Bay,81,27.7812995,-82.4740982,20,25.5,1979-08-01
Middle Tampa Bay,84,27.72899999,-82.49870299,15.6,24.8,1979-08-01
Middle Tampa Bay,82,27.75110049,-82.5718002,16.9,28.05,1979-08-01
Old Tampa Bay,41,27.9374008,-82.5650024,15.3,24.8,1979-08-01
Old Tampa Bay,61,27.96870039,-82.56210319,17.9,18.6,1979-08-01
Old Tampa Bay,62,27.9699993,-82.57430259,22.3,13.9,1979-08-01
Old Tampa Bay,38,27.8817996,-82.57749929,14.2,25.5,1979-08-01
Old Tampa Bay,47,27.97260089,-82.62020109,20.7,22.7,1979-08-01
Old Tampa Bay,50,27.91850089,-82.5379028,21.7,25.5,1979-08-01
Old Tampa Bay,36,27.85580059,-82.55329889,21.9,26.2,1979-08-01
Old Tampa Bay,40,27.9291,-82.58730309,14.7,24.8,1979-08-01
Old Tampa Bay,65,27.94560049,-82.6942977,26.1,21.4,1979-08-01
Old Tampa Bay,51,27.8901996,-82.54879759,21,25.5,1979-08-01
Old Tampa Bay,67,27.9001998,-82.59200279,24.2,23.5,1979-08-01
Old Tampa Bay,60,27.9899005,-82.63159939,21.6,22,1979-08-01
Old Tampa Bay,46,27.99040029,-82.65930169,24,21.4,1979-08-01
Old Tampa Bay,63,27.9675998,-82.57599629,8,23.5,1979-08-01
Old Tampa Bay,68,27.8519001,-82.58080289,19.8,26.2,1979-08-01
Old Tampa Bay,66,27.92779919,-82.63970179,13.6,24.8,1979-08-01
Old Tampa Bay,64,27.9794006,-82.6832962,25.9,15.9,1979-08-01
Lower Tampa Bay,23,27.6660003,-82.59919729,7.85,32,1979-08-01
Lower Tampa Bay,24,27.5883998,-82.6193008,6.6,33.1,1979-08-01
Lower Tampa Bay,25,27.66270059,-82.66789999,6.5,32.7,1979-08-01
Lower Tampa Bay,94,27.61000059,-82.78320309,3.85,38,1979-08-01
Lower Tampa Bay,93,27.57889929,-82.74410239,4.3,37.2,1979-08-01
Lower Tampa Bay,95,27.61120029,-82.69470209,5.2,35.3,1979-08-01
Lower Tampa Bay,91,27.62789909,-82.64150229,5.1,34.2,1979-08-01
Lower Tampa Bay,96,27.6378002,-82.6910018,4.3,34.2,1979-08-01
Lower Tampa Bay,90,27.6259994,-82.5914993,7.55,33.1,1979-08-01
Lower Tampa Bay,92,27.5736999,-82.686798,5.3,36.4,1979-08-01
Hillsborough Bay,44,27.9237003,-82.4806976,16.4,17.9,1980-08-01
Hillsborough Bay,55,27.84930029,-82.43139639,41.5,23.5,1980-08-01
Hillsborough Bay,6,27.8892993,-82.47740169,38.8,21.4,1980-08-01
Hillsborough Bay,71,27.8764991,-82.4138031,51.9,22.7,1980-08-01
Hillsborough Bay,52,27.8969993,-82.4382019,51.2,22.7,1980-08-01
Hillsborough Bay,73,27.82810019,-82.41310109,30.7,24.1,1980-08-01
Hillsborough Bay,7,27.85889999,-82.4685974,39.7,21.4,1980-08-01
Hillsborough Bay,80,27.80960079,-82.44599909,39.9,24.8,1980-08-01
Hillsborough Bay,8,27.8523998,-82.40930169,57.6,22.7,1980-08-01
Hillsborough Bay,70,27.9088993,-82.46320339,62.6,19.9,1980-08-01
Middle Tampa Bay,11,27.81290049,-82.478897,20.7,24.1,1980-08-01
Middle Tampa Bay,13,27.8118,-82.52320089,10.5,26.3,1980-08-01
Middle Tampa Bay,32,27.7931995,-82.5707015,12.6,27,1980-08-01
Middle Tampa Bay,14,27.7779998,-82.5203018,41.6,26.3,1980-08-01
Middle Tampa Bay,33,27.8260993,-82.56749719,13.1,27,1980-08-01
Middle Tampa Bay,16,27.7238006,-82.5337982,8.5,27.7,1980-08-01
Middle Tampa Bay,19,27.6933994,-82.55590049,4.3,30.6,1980-08-01
Middle Tampa Bay,28,27.70840069,-82.60919949,20.6,29.1,1980-08-01
Middle Tampa Bay,82,27.75110049,-82.5718002,13.9,26.3,1980-08-01
Middle Tampa Bay,81,27.7812995,-82.4740982,17.5,24.8,1980-08-01
Middle Tampa Bay,84,27.72899999,-82.49870299,29.1,26.3,1980-08-01
Middle Tampa Bay,9,27.78650089,-82.4272003,37.9,24.8,1980-08-01
Old Tampa Bay,46,27.99040029,-82.65930169,16.7,23.5,1980-08-01
Old Tampa Bay,50,27.91850089,-82.5379028,20.6,25.5,1980-08-01
Old Tampa Bay,36,27.85580059,-82.55329889,19.1,26.3,1980-08-01
Old Tampa Bay,38,27.8817996,-82.57749929,10.5,25.5,1980-08-01
Old Tampa Bay,51,27.8901996,-82.54879759,18.2,25.5,1980-08-01
Old Tampa Bay,40,27.9291,-82.58730309,15.9,25.5,1980-08-01
Old Tampa Bay,41,27.9374008,-82.5650024,17.9,24.8,1980-08-01
Old Tampa Bay,61,27.96870039,-82.56210319,9.4,22.7,1980-08-01
Old Tampa Bay,66,27.92779919,-82.63970179,15.4,24.1,1980-08-01
Old Tampa Bay,60,27.9899005,-82.63159939,13.3,24.1,1980-08-01
Old Tampa Bay,63,27.9675998,-82.57599629,19.3,24.8,1980-08-01
Old Tampa Bay,47,27.97260089,-82.62020109,14.7,24.1,1980-08-01
Old Tampa Bay,62,27.9699993,-82.57430259,5.9,19.9,1980-08-01
Old Tampa Bay,64,27.9794006,-82.6832962,21.5,23.5,1980-08-01
Old Tampa Bay,67,27.9001998,-82.59200279,21.3,25.5,1980-08-01
Old Tampa Bay,65,27.94560049,-82.6942977,19.4,23.5,1980-08-01
Old Tampa Bay,68,27.8519001,-82.58080289,15.6,26.3,1980-08-01
Lower Tampa Bay,25,27.66270059,-82.66789999,5.5,30.6,1980-08-01
Lower Tampa Bay,23,27.6660003,-82.59919729,4.6,32.8,1980-08-01
Lower Tampa Bay,24,27.5883998,-82.6193008,5.5,31.3,1980-08-01
Lower Tampa Bay,90,27.6259994,-82.5914993,3.8,31.3,1980-08-01
Lower Tampa Bay,92,27.5736999,-82.686798,3.5,34.2,1980-08-01
Lower Tampa Bay,93,27.57889929,-82.74410239,3.9,33.5,1980-08-01
Lower Tampa Bay,91,27.62789909,-82.64150229,4.9,32.8,1980-08-01
Lower Tampa Bay,96,27.6378002,-82.6910018,6.9,32.8,1980-08-01
Lower Tampa Bay,95,27.61120029,-82.69470209,4.6,34.9,1980-08-01
Lower Tampa Bay,94,27.61000059,-82.78320309,5.6,33.5,1980-08-01
Hillsborough Bay,44,27.9237003,-82.4806976,25,27,1981-08-01
Hillsborough Bay,70,27.9088993,-82.46320339,45.2,28.4,1981-08-01
Hillsborough Bay,71,27.8764991,-82.4138031,43,29.8,1981-08-01
Hillsborough Bay,6,27.8892993,-82.47740169,39.4,28.4,1981-08-01
Hillsborough Bay,80,27.80960079,-82.44599909,22.6,32.8,1981-08-01
Hillsborough Bay,7,27.85889999,-82.4685974,27.1,29.8,1981-08-01
Hillsborough Bay,73,27.82810019,-82.41310109,26.6,32,1981-08-01
Hillsborough Bay,52,27.8969993,-82.4382019,45.2,29.8,1981-08-01
Hillsborough Bay,55,27.84930029,-82.43139639,23,30.6,1981-08-01
Hillsborough Bay,8,27.8523998,-82.40930169,42,29.8,1981-08-01
Middle Tampa Bay,11,27.81290049,-82.478897,23,32,1981-08-01
Middle Tampa Bay,28,27.70840069,-82.60919949,16.7,27.1,1981-08-01
Middle Tampa Bay,13,27.8118,-82.52320089,24.2,33.5,1981-08-01
Middle Tampa Bay,14,27.7779998,-82.5203018,14.6,33.5,1981-08-01
Middle Tampa Bay,16,27.7238006,-82.5337982,10.5,28.4,1981-08-01
Middle Tampa Bay,33,27.8260993,-82.56749719,12.7,33.5,1981-08-01
Middle Tampa Bay,19,27.6933994,-82.55590049,10.9,28.8,1981-08-01
Middle Tampa Bay,32,27.7931995,-82.5707015,19.5,33.5,1981-08-01
Middle Tampa Bay,9,27.78650089,-82.4272003,20.8,32.8,1981-08-01
Middle Tampa Bay,84,27.72899999,-82.49870299,29.5,24.6,1981-08-01
Middle Tampa Bay,82,27.75110049,-82.5718002,22.2,28.3,1981-08-01
Middle Tampa Bay,81,27.7812995,-82.4740982,15.6,32.8,1981-08-01
Old Tampa Bay,60,27.9899005,-82.63159939,23.2,29.8,1981-08-01
Old Tampa Bay,67,27.9001998,-82.59200279,25.9,30.6,1981-08-01
Old Tampa Bay,36,27.85580059,-82.55329889,16.4,33.5,1981-08-01
Old Tampa Bay,61,27.96870039,-82.56210319,24.4,28.4,1981-08-01
Old Tampa Bay,41,27.9374008,-82.5650024,19.1,32,1981-08-01
Old Tampa Bay,66,27.92779919,-82.63970179,28,29.8,1981-08-01
Old Tampa Bay,46,27.99040029,-82.65930169,21.3,27,1981-08-01
Old Tampa Bay,47,27.97260089,-82.62020109,18.6,29.8,1981-08-01
Old Tampa Bay,50,27.91850089,-82.5379028,17.3,32.8,1981-08-01
Old Tampa Bay,63,27.9675998,-82.57599629,17.1,30.6,1981-08-01
Old Tampa Bay,38,27.8817996,-82.57749929,18.4,32,1981-08-01
Old Tampa Bay,40,27.9291,-82.58730309,18.4,31.3,1981-08-01
Old Tampa Bay,62,27.9699993,-82.57430259,24.2,22.7,1981-08-01
Old Tampa Bay,68,27.8519001,-82.58080289,17.9,32.8,1981-08-01
Old Tampa Bay,65,27.94560049,-82.6942977,16.1,28.4,1981-08-01
Old Tampa Bay,64,27.9794006,-82.6832962,24.3,25.6,1981-08-01
Old Tampa Bay,51,27.8901996,-82.54879759,14.7,32.8,1981-08-01
Lower Tampa Bay,23,27.6660003,-82.59919729,6.7,30.6,1981-08-01
Lower Tampa Bay,24,27.5883998,-82.6193008,6.2,28.2,1981-08-01
Lower Tampa Bay,25,27.66270059,-82.66789999,11,29.6,1981-08-01
Lower Tampa Bay,90,27.6259994,-82.5914993,6.8,27.5,1981-08-01
Lower Tampa Bay,93,27.57889929,-82.74410239,5.7,29.8,1981-08-01
Lower Tampa Bay,96,27.6378002,-82.6910018,14.6,29.6,1981-08-01
Lower Tampa Bay,91,27.62789909,-82.64150229,8.8,31.4,1981-08-01
Lower Tampa Bay,94,27.61000059,-82.78320309,4.5,32.2,1981-08-01
Lower Tampa Bay,95,27.61120029,-82.69470209,6,30.5,1981-08-01
Lower Tampa Bay,92,27.5736999,-82.686798,4.9,28.8,1981-08-01
Hillsborough Bay,80,27.80960079,-82.44599909,10.2,22,1982-08-01
Hillsborough Bay,55,27.84930029,-82.43139639,52.1,21.4,1982-08-01
Hillsborough Bay,44,27.9237003,-82.4806976,54.3,15.2,1982-08-01
Hillsborough Bay,71,27.8764991,-82.4138031,65.9,17.9,1982-08-01
Hillsborough Bay,7,27.85889999,-82.4685974,107.4,20,1982-08-01
Hillsborough Bay,52,27.8969993,-82.4382019,9.3,22.7,1982-08-01
Hillsborough Bay,6,27.8892993,-82.47740169,74.1,17.2,1982-08-01
Hillsborough Bay,73,27.82810019,-82.41310109,104.5,22,1982-08-01
Hillsborough Bay,8,27.8523998,-82.40930169,101.7,19.3,1982-08-01
Hillsborough Bay,70,27.9088993,-82.46320339,90.8,15.2,1982-08-01
Middle Tampa Bay,11,27.81290049,-82.478897,24.5,22,1982-08-01
Middle Tampa Bay,28,27.70840069,-82.60919949,11.3,22,1982-08-01
Middle Tampa Bay,13,27.8118,-82.52320089,22.5,21.2,1982-08-01
Middle Tampa Bay,14,27.7779998,-82.5203018,13.8,24.2,1982-08-01
Middle Tampa Bay,32,27.7931995,-82.5707015,19,15,1982-08-01
Middle Tampa Bay,16,27.7238006,-82.5337982,9.1,22.6,1982-08-01
Middle Tampa Bay,82,27.75110049,-82.5718002,14.1,21.2,1982-08-01
Middle Tampa Bay,19,27.6933994,-82.55590049,10,22.8,1982-08-01
Middle Tampa Bay,33,27.8260993,-82.56749719,22,18.2,1982-08-01
Middle Tampa Bay,9,27.78650089,-82.4272003,25.2,22,1982-08-01
Middle Tampa Bay,81,27.7812995,-82.4740982,13.6,22.7,1982-08-01
Middle Tampa Bay,84,27.72899999,-82.49870299,53.8,20.7,1982-08-01
Old Tampa Bay,66,27.92779919,-82.63970179,14.3,17.1,1982-08-01
Old Tampa Bay,41,27.9374008,-82.5650024,9.9,16.9,1982-08-01
Old Tampa Bay,46,27.99040029,-82.65930169,18.8,14.7,1982-08-01
Old Tampa Bay,51,27.8901996,-82.54879759,23,19,1982-08-01
Old Tampa Bay,50,27.91850089,-82.5379028,14.3,19.3,1982-08-01
Old Tampa Bay,36,27.85580059,-82.55329889,46.1,18.8,1982-08-01
Old Tampa Bay,40,27.9291,-82.58730309,11.1,17.4,1982-08-01
Old Tampa Bay,60,27.9899005,-82.63159939,18.6,16.6,1982-08-01
Old Tampa Bay,67,27.9001998,-82.59200279,14.9,17.7,1982-08-01
Old Tampa Bay,68,27.8519001,-82.58080289,18.8,20.5,1982-08-01
Old Tampa Bay,38,27.8817996,-82.57749929,15.7,17.8,1982-08-01
Old Tampa Bay,64,27.9794006,-82.6832962,22.3,16.5,1982-08-01
Old Tampa Bay,47,27.97260089,-82.62020109,12.4,16.2,1982-08-01
Old Tampa Bay,65,27.94560049,-82.6942977,19.9,16.5,1982-08-01
Old Tampa Bay,61,27.96870039,-82.56210319,36.7,15.9,1982-08-01
Old Tampa Bay,63,27.9675998,-82.57599629,14.8,18.2,1982-08-01
Old Tampa Bay,62,27.9699993,-82.57430259,33.8,13.7,1982-08-01
Lower Tampa Bay,24,27.5883998,-82.6193008,9.2,23.7,1982-08-01
Lower Tampa Bay,23,27.6660003,-82.59919729,8,22.4,1982-08-01
Lower Tampa Bay,25,27.66270059,-82.66789999,6.1,25.8,1982-08-01
Lower Tampa Bay,91,27.62789909,-82.64150229,6.3,27.1,1982-08-01
Lower Tampa Bay,90,27.6259994,-82.5914993,7.5,26.9,1982-08-01
Lower Tampa Bay,94,27.61000059,-82.78320309,8,33.3,1982-08-01
Lower Tampa Bay,92,27.5736999,-82.686798,9.9,32,1982-08-01
Lower Tampa Bay,95,27.61120029,-82.69470209,5.7,29.2,1982-08-01
Lower Tampa Bay,93,27.57889929,-82.74410239,13.1,35.6,1982-08-01
Lower Tampa Bay,96,27.6378002,-82.6910018,5.8,30.6,1982-08-01
Hillsborough Bay,80,27.80960079,-82.44599909,30.4,22.7,1983-08-01
Hillsborough Bay,6,27.8892993,-82.47740169,32.7,19.3,1983-08-01
Hillsborough Bay,44,27.9237003,-82.4806976,33.9,20.7,1983-08-01
Hillsborough Bay,52,27.8969993,-82.4382019,61.2,20,1983-08-01
Hillsborough Bay,7,27.85889999,-82.4685974,39.6,20.7,1983-08-01
Hillsborough Bay,55,27.84930029,-82.43139639,27.7,21.4,1983-08-01
Hillsborough Bay,8,27.8523998,-82.40930169,19.1,20,1983-08-01
Hillsborough Bay,71,27.8764991,-82.4138031,27.4,20,1983-08-01
Hillsborough Bay,70,27.9088993,-82.46320339,34.9,17.9,1983-08-01
Hillsborough Bay,73,27.82810019,-82.41310109,27.3,22.7,1983-08-01
Middle Tampa Bay,11,27.81290049,-82.478897,29.8,22.7,1983-08-01
Middle Tampa Bay,28,27.70840069,-82.60919949,26.6,25.6,1983-08-01
Middle Tampa Bay,13,27.8118,-82.52320089,23.7,23.4,1983-08-01
Middle Tampa Bay,32,27.7931995,-82.5707015,13.5,23.4,1983-08-01
Middle Tampa Bay,14,27.7779998,-82.5203018,13.5,24.2,1983-08-01
Middle Tampa Bay,33,27.8260993,-82.56749719,22.5,23.4,1983-08-01
Middle Tampa Bay,16,27.7238006,-82.5337982,12.55,28.05,1983-08-01
Middle Tampa Bay,19,27.6933994,-82.55590049,10.95,28.75,1983-08-01
Middle Tampa Bay,9,27.78650089,-82.4272003,30.8,23.4,1983-08-01
Middle Tampa Bay,82,27.75110049,-82.5718002,25.6,24.2,1983-08-01
Middle Tampa Bay,81,27.7812995,-82.4740982,21.2,23.4,1983-08-01
Middle Tampa Bay,84,27.72899999,-82.49870299,15.35,24.5,1983-08-01
Old Tampa Bay,61,27.96870039,-82.56210319,18.9,17.9,1983-08-01
Old Tampa Bay,36,27.85580059,-82.55329889,26.5,22,1983-08-01
Old Tampa Bay,40,27.9291,-82.58730309,25.8,18.6,1983-08-01
Old Tampa Bay,46,27.99040029,-82.65930169,19.2,17.2,1983-08-01
Old Tampa Bay,47,27.97260089,-82.62020109,16.4,17.9,1983-08-01
Old Tampa Bay,50,27.91850089,-82.5379028,18.9,20,1983-08-01
Old Tampa Bay,41,27.9374008,-82.5650024,15.4,19.3,1983-08-01
